siteID,siteuse,replsite,longitude,latitude,stratum,wgt,ip,caty,FRAME23_ID,PERM_ID,NHDPLUSID,REACHCODE,GNIS_ID,GNIS_NAME,LENGTH_KM,FTYPE,FCODE,HUC4,STREAM_LEV,STRAH_ORD,STRAH_CAL,MEAN_FLOW,WBPERM_ID,MAINPATH,INNETWORK,VISFILT,BORD_RIV,PSTL_CODE,FRAME23,CNTYNAME,STATECTY,EPA_REG,HUC2,HUC2_NM,HUC8,HUC8_NM,MAJ_BASIN,MAJ_BAS_NM,MIS_BASIN,MIS_BAS_NM,WSAREA_KM,NHD100K,URBN_NRS08,URBN_NRS18,URBN_NRS23,FEOW_ID,US_L4CODE,US_L4NAME,US_L3CODE,US_L3NAME,NA_L2CODE,NA_L2NAME,NA_L1CODE,NA_L1NAME,AG_ECO9,AG_ECO9_NM,AG_ECO3,AG_ECO3_NM,OWN_NARS,FS_EW,STRAH_CAT,Shape_Leng,geometry,geometry2,fcode,stream_order
Site-107,Base,None,-76.11260846,43.87054547,4,698294.9366,1.43E-06,None,217390,166906950,6.00006E+13,4.1401E+12,966563,Stony Creek,2.555469451,558,55800,H0414,6,4,4,45.53135095,129639200,0,1,1.00E+06,Not_Border,NY,Include,Jefferson,F36045,Region_02,H04,Great Lakes Region,H04140102,Salmon-Sandy,H04,Great Lakes Region,NMRB,Not Mississippi River Basin,66.00069998,NHD100,Non-Urban,Non-Urban,Non-Urban,116,83c,Ontario Lowlands,83,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,LS,2555.469451,c(410603.650834537, 4858096.35096783),55800,4
Site-108,Base,None,-74.29640008,42.10330069,4,698294.9366,1.43E-06,None,27166,52837311,1.00007E+13,2.02001E+12,966547,Stony Clove Creek,0.320910967,558,55800,H0202,3,4,4,54.95378778,155FC81B-50A7-401C-BB8C-F343AD55123D,0,1,5.00E+05,Not_Border,NY,Exclude_Connector,Ulster,F36111,Region_02,H02,Mid-Atlantic Region,H02020006,Middle Hudson,H02,Mid-Atlantic Region,NMRB,Not Mississippi River Basin,45.5008,NHD100,Non-Urban,Non-Urban,Non-Urban,118,58y,Catskill High Peaks,58,Northeastern Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,LS,320.9109673,c(558176.28302225, 4661485.18782858),55800,4
Site-109,Base,None,-78.36272873,43.37413414,4,698294.9366,1.43E-06,None,6687,C124588737,6.00007E+13,4.13E+12,NA,NA,1.268100318,558,55800,H0413,7,6,6,237.8340921,NA,0,1,5.00E+06,Not_Border,NY,Exclude_Lake,Orleans,F36073,Region_02,H04,Great Lakes Region,H04130001,Oak Orchard-Twelvemile,H04,Great Lakes Region,NMRB,Not Mississippi River Basin,728.4294999,NHD100,Non-Urban,Non-Urban,Non-Urban,116,83a,Erie/Ontario Lake Plain,83,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,RV,1268.100318,c(227569.301388779, 4807856.73201647),55800,4
Site-110,Base,None,-74.32091371,42.74432111,4,698294.9366,1.43E-06,None,153568,33521233,1.00007E+13,2.02001E+12,964599,Schoharie Creek,0.920456461,558,55800,H0202,3,7,7,1083.3609,{3DFB09C9-143E-4795-8713-9300D8FE0C07},0,1,0,Not_Border,NY,Include,Schoharie,F36095,Region_02,H02,Mid-Atlantic Region,H02020005,Schoharie,H02,Mid-Atlantic Region,NMRB,Not Mississippi River Basin,2128.023499,NHD100,Non-Urban,Non-Urban,Non-Urban,118,83f,Mohawk Valley,83,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,RV,920.4564608,c(555580.258840211, 4732646.2891132),55800,4
Site-111,Base,None,-74.10126984,43.96891733,4,698294.9366,1.43E-06,None,313224,89347135,1.00007E+13,2.02E+12,NA,NA,0.729168182,460,46006,H0202,2,4,4,39.73905199,NA,0,1,0,Not_Border,NY,Include,Essex,F36031,Region_02,H02,Mid-Atlantic Region,H02020001,Upper Hudson,H02,Mid-Atlantic Region,NMRB,Not Mississippi River Basin,50.96710012,NHD100,Non-Urban,Non-Urban,Non-Urban,118,58ad,Central Adirondacks,58,Northeastern Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,LS,729.1681823,c(572092.609281453, 4868813.13261136),46006,4
Site-112,Base,None,-73.23311414,40.91392129,4,698294.9366,1.43E-06,None,2569,159127385,1.00001E+13,2.0302E+12,979968,Nissequogue River,13.23419511,558,55800,H0203,4,4,4,75.21503484,{efcee92b-2684-452b-879a-df5d7233ab16},0,1,0,Not_Border,NY,Exclude_Estuary,Suffolk,F36103,Region_02,H01,New England Region,H02030203,Long Island Sound,H01,New England Region,NMRB,Not Mississippi River Basin,117.1592001,NHD100,Non-Urban,Non-Urban,Non-Urban,118,59g,Long Island Sound Coastal Lowland,59,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,LS,13234.19511,c(648794.362092789, 4530704.40304047),55800,4
Site-113,Base,None,-74.84074641,44.63569527,4,698294.9366,1.43E-06,None,196477,135267179,6.00003E+13,4.29001E+12,977199,West Branch Saint Regis River,0.540055172,558,55800,H0429,6,5,5,334.788131,135271603,0,1,5.00E+06,Not_Border,NY,Exclude_Connector,St. Lawrence,F36089,Region_02,H04,Great Lakes Region,H04290006,St. Regis,H04,Great Lakes Region,NMRB,Not Mississippi River Basin,517.2645999,NHD100,Non-Urban,Non-Urban,Non-Urban,117,83e,Upper St. Lawrence Valley,83,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,RV,540.0551723,c(512630.902595503, 4942494.39157294),55800,4
Site-114,Base,None,-72.56059522,41.16722349,4,698294.9366,1.43E-06,None,2978,{CF723E34-8624-41A2-B0C3-ED4466248D3D},1.00001E+13,2.0302E+12,NA,NA,6.355944027,558,55800,H0203,2,6,6,1887.87689,{efcee92b-2684-452b-879a-df5d7233ab16},0,1,0,Not_Border,NY,Exclude_Estuary,Suffolk,F36103,Region_02,H01,New England Region,H02030203,Long Island Sound,H01,New England Region,NMRB,Not Mississippi River Basin,42984.68529,NHD100,Non-Urban,Non-Urban,Non-Urban,118,59g,Long Island Sound Coastal Lowland,59,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,RV,6355.944027,c(704646.649965352, 4560189.3493418),55800,4
Site-115,Base,None,-73.46912672,42.93574881,4,698294.9366,1.43E-06,None,140988,50515433,1.00007E+13,2.02E+12,953173,Hoosic River,0.594287928,558,55800,H0202,2,6,6,1185.810084,{FA129892-8BCA-4A6C-9587-776EA012152D},0,1,5.00E+06,Not_Border,NY,Include,Rensselaer,F36083,Region_02,H02,Mid-Atlantic Region,H02020003,Hudson-Hoosic,H02,Mid-Atlantic Region,NMRB,Not Mississippi River Basin,1497.6589,NHD100,Non-Urban,Non-Urban,Non-Urban,118,58x,Taconic Foothills,58,Northeastern Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,RV,594.2879282,c(624909.990089977, 4754816.68740207),55800,4
Site-116,Base,None,-76.3332251,42.07225581,4,698294.9366,1.43E-06,None,48838,46463519,1.00006E+13,2.0501E+12,591690,Susquehanna River,1.641676604,558,55800,H0205,1,7,7,7259.952205,120006993,0,1,5.00E+06,Not_Border,NY,Include,Tioga,F36107,Region_02,H02,Mid-Atlantic Region,H02050103,Owego-Wappasening,H02,Mid-Atlantic Region,NMRB,Not Mississippi River Basin,11551.1702,NHD100,Non-Urban,Non-Urban,Non-Urban,158,60a,Glaciated Low Allegheny Plateau,60,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,RV,1641.676604,c(389709.432459035, 4658658.65808014),55800,4
Site-117,Base,None,-75.45715648,42.94109876,4,698294.9366,1.43E-06,None,139973,53534163,1.00007E+13,2.02E+12,959482,Oriskany Creek,1.157534887,460,46006,H0202,3,4,4,46.47770279,NA,0,1,0,Not_Border,NY,Include,Oneida,F36065,Region_02,H02,Mid-Atlantic Region,H02020004,Mohawk,H02,Mid-Atlantic Region,NMRB,Not Mississippi River Basin,70.99609996,NHD100,Non-Urban,Non-Urban,Non-Urban,118,83f,Mohawk Valley,83,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,LS,1157.534887,c(462702.326797157, 4754375.31538775),46006,4
Site-118,Base,None,-78.25906939,42.09529184,4,698294.9366,1.43E-06,None,100934,112357363,2.40004E+13,5.01E+12,948523,Dodge Creek,1.755302995,558,55800,H0501,3,4,4,31.35737961,120006574,0,1,1.00E+06,Not_Border,NY,Exclude_Connector,Allegany,F36003,Region_02,H05,Ohio Region,H05010001,Upper Allegheny,H05_06,Ohio-Tennessee Region,H05_06,Ohio-Tennessee Region,50.22720004,NHD100,Non-Urban,Non-Urban,Non-Urban,150,62d,Unglaciated High Allegheny Plateau,62,North Central Appalachians,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,LS,1755.302995,c(230479.751133626, 4665497.98174363),55800,4
Site-119,Base,None,-75.16493393,43.60962127,4,698294.9366,1.43E-06,None,243705,131831742,6.00006E+13,4.1403E+12,957636,Moose River,0.226434109,558,55800,H0414,7,6,6,857.845145,131845129,0,1,5.00E+06,Not_Border,NY,Exclude_Connector,Lewis,F36049,Region_02,H04,Great Lakes Region,H04140301,Black,H04,Great Lakes Region,NMRB,Not Mississippi River Basin,955.8090999,NHD100,Non-Urban,Non-Urban,Non-Urban,116,58aa,Acid Sensitive Adirondacks,58,Northeastern Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,RV,226.4341089,c(486690.174419909, 4828529.03553837),55800,4
Site-120,Base,None,-78.38631677,42.55690308,4,698294.9366,1.43E-06,None,230778,87205054,6.00011E+13,4.1201E+12,969977,Cattaraugus Creek,0.157517759,460,46006,H0412,6,5,5,49.73420224,NA,0,1,2.00E+06,Not_Border,NY,Include,Wyoming,F36121,Region_02,H04,Great Lakes Region,H04120102,Cattaraugus,H04,Great Lakes Region,NMRB,Not Mississippi River Basin,70.42949995,NHD100,Non-Urban,Non-Urban,Non-Urban,116,60f,Cattaraugus Hills,60,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,RV,157.5177589,c(221997.849382395, 4717171.12999759),46006,4
Site-121,Base,None,-74.9440293,41.66903611,3,609521.8685,1.64E-06,None,35260,8F476873-1690-4E98-AB2C-5799F1F02235,1.00002E+13,2.0401E+12,967160,Tenmile River,1.778442373,460,46006,H0204,2,3,3,8.83553852,NA,0,1,250000,Not_Border,NY,Include,Sullivan,F36105,Region_02,H02,Mid-Atlantic Region,H02040101,Upper Delaware,H02,Mid-Atlantic Region,NMRB,Not Mississippi River Basin,12.59479999,NHD100,Non-Urban,Non-Urban,Non-Urban,118,60b,Delaware-Neversink Highlands,60,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,LS,1778.442373,c(504659.302394127, 4613032.25887963),46006,3
Site-122,Base,None,-74.13706547,42.63105473,3,609521.8685,1.64E-06,None,141619,33523511,1.00007E+13,2.02001E+12,943456,Beaverdam Creek,1.695552333,460,46006,H0202,5,3,3,13.54719953,NA,0,1,0,Not_Border,NY,Include,Albany,F36001,Region_02,H02,Mid-Atlantic Region,H02020005,Schoharie,H02,Mid-Atlantic Region,NMRB,Not Mississippi River Basin,26.723,NHD100,Non-Urban,Non-Urban,Non-Urban,118,83f,Mohawk Valley,83,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,LS,1695.552333,c(570755.962859191, 4720206.26282828),46006,3
Site-123,Base,None,-75.46008236,44.04552433,3,609521.8685,1.64E-06,None,210831,131858782,6.00003E+13,4.29E+12,968960,Weatherhead Creek,0.406838285,460,46006,H0429,7,3,3,10.52305,NA,0,1,5.00E+05,Not_Border,NY,Include,Lewis,F36049,Region_02,H04,Great Lakes Region,H04290002,Indian,H04,Great Lakes Region,NMRB,Not Mississippi River Basin,18.06910002,NHD100,Non-Urban,Non-Urban,Non-Urban,117,58ab,Northern and Western Adirondack Foothills,58,Northeastern Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,LS,406.8382854,c(463141.507796901, 4877032.03317806),46006,3
Site-124,Base,None,-77.78194222,43.27127534,3,609521.8685,1.64E-06,None,248107,124593522,6.00007E+13,4.13E+12,945395,Buttonwood Creek,5.983952863,460,46006,H0413,8,3,3,5.58856318,NA,0,1,250000,Not_Border,NY,Include,Monroe,F36055,Region_02,H04,Great Lakes Region,H04130001,Oak Orchard-Twelvemile,H04,Great Lakes Region,NMRB,Not Mississippi River Basin,15.40000009,NHD100,Non-Urban,Non-Urban,Non-Urban,116,83a,Erie/Ontario Lake Plain,83,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,LS,5983.952863,c(274243.082799182, 4794698.47773606),46006,3
Site-125,Base,None,-74.96349349,42.367789,3,609521.8685,1.64E-06,None,91405,43480993,1.00006E+13,2.0501E+12,959586,Ouleout Creek,0.098753592,460,46006,H0205,2,3,3,11.0165559,NA,0,1,250000,Not_Border,NY,Include,Delaware,F36025,Region_02,H02,Mid-Atlantic Region,H02050101,Upper Susquehanna,H02,Mid-Atlantic Region,NMRB,Not Mississippi River Basin,15.33119998,NHD100,Non-Urban,Non-Urban,Non-Urban,158,60a,Glaciated Low Allegheny Plateau,60,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,LS,98.75359177,c(503005.909981009, 4690613.37468285),46006,3
Site-126,Base,None,-75.74958602,43.75810942,3,609521.8685,1.64E-06,None,319762,131820488,6.00006E+13,4.1403E+12,970060,Deer River,0.742086289,558,55800,H0414,7,3,3,59.23244722,131845988,0,1,1.00E+06,Not_Border,NY,Include,Lewis,F36049,Region_02,H04,Great Lakes Region,H04140301,Black,H04,Great Lakes Region,NMRB,Not Mississippi River Basin,45.06259993,NHD100,Non-Urban,Non-Urban,Non-Urban,116,58ae,Tug Hill Plateau,58,Northeastern Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,LS,742.0862892,c(439658.907632949, 4845280.15616308),55800,3
Site-127,Base,None,-73.99794912,43.40782966,3,609521.8685,1.64E-06,None,157161,89361111,1.00007E+13,2.02E+12,962622,Roaring Branch,1.395928363,460,46006,H0202,3,3,3,9.59023753,NA,0,1,0,Not_Border,NY,Include,Warren,F36113,Region_02,H02,Mid-Atlantic Region,H02020001,Upper Hudson,H02,Mid-Atlantic Region,NMRB,Not Mississippi River Basin,9.26829998,NHD100,Non-Urban,Non-Urban,Non-Urban,118,58aa,Acid Sensitive Adirondacks,58,Northeastern Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,LS,1395.928363,c(581133.492797354, 4806592.77441626),46006,3
Site-128,Base,None,-78.64930892,42.58722346,3,609521.8685,1.64E-06,None,250715,108914223,6.00011E+13,4.1201E+12,970756,West Branch Cazenovia Creek,2.683225068,460,46006,H0412,8,3,3,17.76990973,NA,0,1,5.00E+05,Not_Border,NY,Include,Erie,F36029,Region_02,H04,Great Lakes Region,H04120103,Buffalo-Eighteenmile,H04,Great Lakes Region,NMRB,Not Mississippi River Basin,23.05140001,NHD100,Non-Urban,Non-Urban,Non-Urban,116,60f,Cattaraugus Hills,60,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,LS,2683.225068,c(200550.187161258, 4721436.26073762),46006,3
Site-129,Base,None,-74.64666953,42.31674876,3,609521.8685,1.64E-06,None,79676,24EDADA6-BFB1-41A5-B31B-37AE284D1D46,1.00002E+13,2.0401E+12,962899,Rose Brook,0.249286168,460,46006,H0204,3,3,3,8.52974247,NA,0,1,250000,Not_Border,NY,Include,Delaware,F36025,Region_02,H02,Mid-Atlantic Region,H02040101,Upper Delaware,H02,Mid-Atlantic Region,NMRB,Not Mississippi River Basin,11.41380001,NHD100,Non-Urban,Non-Urban,Non-Urban,118,60c,Catskills Transition,60,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,LS,249.2861682,c(529116.439876932, 4685005.89193035),46006,3
Site-130,Base,None,-74.15417945,43.24915237,3,609521.8685,1.64E-06,None,145219,47709172,1.00007E+13,2.02E+12,970227,Hunters Creek,0.483955165,460,46006,H0202,3,3,3,6.86809434,NA,0,1,0,Not_Border,NY,Include,Fulton,F36035,Region_02,H02,Mid-Atlantic Region,H02020002,Sacandaga,H02,Mid-Atlantic Region,NMRB,Not Mississippi River Basin,7.92700001,NHD100,Non-Urban,Non-Urban,Non-Urban,118,58ac,Eastern Adirondack Foothills,58,Northeastern Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,LS,483.9551653,c(568662.382763418, 4788830.61231842),46006,3
Site-131,Base,None,-73.71940884,44.36182615,3,609521.8685,1.64E-06,None,193189,115350461,6.00002E+13,4.3001E+12,962776,Rocky Branch,2.529013552,460,46006,H0430,6,3,3,22.74939362,NA,0,1,5.00E+05,Not_Border,NY,Include,Essex,F36031,Region_02,H02,Mid-Atlantic Region,H04300104,Ausable River,H02,Mid-Atlantic Region,NMRB,Not Mississippi River Basin,28.09480005,NHD100,Non-Urban,Non-Urban,Non-Urban,117,58ac,Eastern Adirondack Foothills,58,Northeastern Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,LS,2529.013552,c(602044.458398361, 4912858.75408999),46006,3
Site-132,Base,None,-78.02797934,42.10679794,3,609521.8685,1.64E-06,None,116875,84196011,6.00007E+13,4.13E+12,954778,Knight Creek,3.548845803,460,46006,H0413,11,3,3,16.54067183,NA,0,1,1.00E+06,Not_Border,NY,Include,Allegany,F36003,Region_02,H04,Great Lakes Region,H04130002,Upper Genesee,H04,Great Lakes Region,NMRB,Not Mississippi River Basin,24.11150008,NHD100,Non-Urban,Non-Urban,Non-Urban,116,60e,Glaciated Allegheny Hills,60,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,LS,3548.845803,c(249637.764023324, 4666072.02820064),46006,3
Site-133,Base,None,-73.92783948,41.75667857,3,609521.8685,1.64E-06,None,16141,37083841,1.00007E+13,2.02001E+12,956533,Maritje Kill,1.005790619,460,46006,H0202,2,3,3,6.96483637,NA,0,1,0,Not_Border,NY,Include,Dutchess,F36027,Region_02,H02,Mid-Atlantic Region,H02020008,Hudson-Wappinger,H02,Mid-Atlantic Region,NMRB,Not Mississippi River Basin,10.76079999,NHD100,Urban,Urban,Urban,118,59i,Hudson Valley,59,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,LS,1005.790619,c(589131.846789419, 4623316.5185508),46006,3
Site-134,Base,None,-75.32944698,44.53283879,3,609521.8685,1.64E-06,None,218877,133091479,6.00003E+13,4.29E+12,975924,Barter Creek,0.441454859,460,46006,H0429,6,3,3,5.022352,NA,0,1,250000,Not_Border,NY,Include,St. Lawrence,F36089,Region_02,H04,Great Lakes Region,H04290003,Oswegatchie,H04,Great Lakes Region,NMRB,Not Mississippi River Basin,11.27129997,NHD100,Non-Urban,Non-Urban,Non-Urban,117,83d,St. Lawrence Lowlands,83,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,LS,441.4548591,c(473824.408894122, 4931109.61964077),46006,3
Site-135,Base,None,-76.12341582,43.478709,3,609521.8685,1.64E-06,None,234658,129634374,6.00006E+13,4.1401E+12,965696,South Branch Grindstone Creek,2.633495457,460,46006,H0414,6,3,3,18.35249203,NA,0,1,5.00E+05,Not_Border,NY,Include,Oswego,F36075,Region_02,H04,Great Lakes Region,H04140102,Salmon-Sandy,H04,Great Lakes Region,NMRB,Not Mississippi River Basin,22.43020006,NHD100,Non-Urban,Non-Urban,Non-Urban,116,83c,Ontario Lowlands,83,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,LS,2633.495457,c(409145.976325616, 4814589.76739947),46006,3
Site-136,Base,None,-77.15551916,42.65457583,3,609521.8685,1.64E-06,None,186759,87947428,6.00006E+13,4.1402E+12,966706,Sugar Creek,1.418183126,460,46006,H0414,6,3,3,16.52646023,NA,0,1,1.00E+06,Not_Border,NY,Include,Yates,F36123,Region_02,H04,Great Lakes Region,H04140201,Seneca,H04,Great Lakes Region,NMRB,Not Mississippi River Basin,44.83190001,NHD100,Non-Urban,Non-Urban,Non-Urban,116,60d,Finger Lakes Uplands and Gorges,60,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,LS,1418.183126,c(323322.736074853, 4724709.59257017),46006,3
Site-137,Base,None,-75.80634175,42.43693169,3,609521.8685,1.64E-06,None,114502,62627914,1.00006E+13,2.0501E+12,966645,Strongs Brook,1.325886777,460,46006,H0205,4,3,3,15.19595627,NA,0,1,5.00E+05,Not_Border,NY,Include,Chenango,F36017,Region_02,H02,Mid-Atlantic Region,H02050102,Chenango,H02,Mid-Atlantic Region,NMRB,Not Mississippi River Basin,24.33400002,NHD100,Non-Urban,Non-Urban,Non-Urban,158,60a,Glaciated Low Allegheny Plateau,60,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,LS,1325.886777,c(433679.274195178, 4698605.01772319),46006,3
Site-138,Base,None,-73.922676,42.97396964,3,609521.8685,1.64E-06,None,122964,50515317,1.00007E+13,2.02E+12,970377,Mourning Kill,5.389469611,460,46006,H0202,4,3,3,12.84743086,NA,0,1,1.00E+06,Not_Border,NY,Include,Saratoga,F36091,Region_02,H02,Mid-Atlantic Region,H02020003,Hudson-Hoosic,H02,Mid-Atlantic Region,NMRB,Not Mississippi River Basin,19.93349998,NHD100,Non-Urban,Non-Urban,Non-Urban,118,59i,Hudson Valley,59,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,LS,5389.469611,c(587848.337936407, 4758487.19763044),46006,3
Site-139,Base,None,-73.91590876,41.52594814,3,609521.8685,1.64E-06,None,32394,37088465,1.00007E+13,2.02001E+12,NA,NA,1.778396491,460,46006,H0202,3,3,3,5.66971276,NA,0,1,0,Not_Border,NY,Include,Dutchess,F36027,Region_02,H02,Mid-Atlantic Region,H02020008,Hudson-Wappinger,H02,Mid-Atlantic Region,NMRB,Not Mississippi River Basin,8.98259993,NHD100,Non-Urban,Urban,Urban,118,59i,Hudson Valley,59,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,LS,1778.396491,c(590445.795716166, 4597712.27350528),46006,3
Site-140,Base,None,-78.47106256,43.23870425,3,609521.8685,1.64E-06,None,229422,124594322,6.00007E+13,4.13E+12,NA,NA,1.489252811,460,46006,H0413,10,3,3,14.01160919,NA,0,1,5.00E+05,Not_Border,NY,Include,Niagara,F36063,Region_02,H04,Great Lakes Region,H04130001,Oak Orchard-Twelvemile,H04,Great Lakes Region,NMRB,Not Mississippi River Basin,32.29239996,NHD100,Non-Urban,Non-Urban,Non-Urban,116,83a,Erie/Ontario Lake Plain,83,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,LS,1489.252811,c(218166.256286014, 4793174.91303555),46006,3
Site-141,Base,None,-73.53570572,41.25058964,3,609521.8685,1.64E-06,None,13088,122236157,1.00008E+13,1.10001E+12,208919,Mill River,0.914060225,460,46006,H0110,4,3,3,4.78959703,NA,0,1,5.00E+05,Not_Border,NY,Include,Westchester,F36119,Region_02,H01,New England Region,H01100006,Saugatuck,H01,New England Region,NMRB,Not Mississippi River Basin,5.89309994,NHD100,Non-Urban,Urban,Urban,118,59c,Southern New England Coastal Plains and Hills,59,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Non Federal,Not_USFS,LS,914.0602249,c(622683.565199457, 4567609.2831152),46006,3
